,address,city,country,description,distanceFromCenter,field1,field8,friendlyUrl,id,lat,long,name,postalCode,province
1387,,Montr\xE9al,Canada,"{'AllFields': {'CoverageArea': 'Canada', 'Eligibility': 'deaf, hearing-impaired or speech-impaired people using sign language', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'srvcanadavrs.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': 'https://www.youtube.com/embed/fSfEvfwCkvc', 'EmailAddressMain': 'support@SRVCanadaVRS.ca', 'FeeStructureSource': 'free', 'MetaDescription': 'SRV CANADA VRS : Downloadable application allowing users to communicate using sign language through an interpreter. Apple application for telephone and tablet:', 'ApplicationProcess': 'create an account', 'Phone1Number': '1 800 958-5856'}}",8737.284186167188,48676930,PH-3500.8000,srv-canada-vrs-48676930,1735742,0.0,0.0,srv canada vrs,,QC
1388,,Montr\xE9al,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'abused and mistreated seniors, counsellors and anybody concerned by abuse victims seniors', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '7 days, 8h00 to 20h00', 'WebsiteAddress': 'www.aideabusaines.ca/en/', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'ligneaideabusaines@ssss.gouv.qc.ca', 'FeeStructureSource': '', 'MetaDescription': 'ELDER MISTREATMENT HELPLINE : Free of charge, confidential and bilingual provincial telephone line. Listening, support and information.Telephone assessment and follow-up phone calls, if necessary.Crisis and punctual intervention.Guidance and referrals.Pro', 'ApplicationProcess': '', 'Phone1Number': '1 888 489-2287'}}",8737.284186167188,18765610,FN-1500.1900-180; TD-1600.3100-800; RP-1500.1400-210,elder-mistreatment-helpline-18765610,1733647,0.0,0.0,elder mistreatment helpline,,QC
1389,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'infected or co-infected people with Hepatitis C and HIV, homeless or not, people affected by Hepatitis C', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '7 days, 9h30 to 22h00', 'WebsiteAddress': 'www.capahc.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@capahc.com', 'FeeStructureSource': 'free', 'MetaDescription': ""CENTRE ASSOCIATIF POLYVALENT D'AIDE H\\xC9PATITE C : Hotline with active listening and information on HIV, Hepatitis B and C and co-infection.Publication of brochures.Training, education, symposium.Monthly support and mutual aid groups."", 'ApplicationProcess': '', 'Phone1Number': '1 866 522-0444'}}",8737.284186167188,18763846,TJ-3200.5000 * YF-3000.0270; PN-8100.3000 * YF-3000.0270; TJ-3200.5000 * YF-3000.3600; LH-2700.1700 * YF-3000.0270; LH-2700.1700 * YF-3000.3600; PN-8100.3000 * YF-3000.3600; LJ-8000,centre-associatif-polyvalent-daide-hepatite-c-18763846,1733599,0.0,0.0,centre associatif polyvalent d'aide h\xE9patite c,,QC
1390,,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'people thinking they may have coronavirus symptoms', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'by appointment', 'WebsiteAddress': 'santemontreal.qc.ca/en/public/news/news/first-specialized-covid-19-clinic-in-montreal', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': '', 'FeeStructureSource': '', 'MetaDescription': ""CENTRE HOSPITALIER DE L'UNIVERSIT\\xC9 DE MONTR\\xC9AL - COVID-19 CLINIC : Clinic by appointment for coronavirus screening. Evaluation and screening of patients.Complementary measure for non-severe cases."", 'ApplicationProcess': 'call 1 877 644-4545 for an evaluation and to obtain an appointment, if necessary', 'Phone1Number': '1/1/08'}}",8737.284186167188,67305724,TJ-3200.5000 * YF-3000.2193,centre-hospitalier-de-luniversite-de-montreal-covid-19-clinic-67305724,1736684,0.0,0.0,centre hospitalier de l'universit\xE9 de montr\xE9al - covid-19 clinic,,QC
1391,,Pierrefonds-Roxboro,Canada,"{'AllFields': {'CoverageArea': ""CIUSSS de l'Ouest-de-l'\\xCEle"", 'Eligibility': 'adults in psychosocial crisis with or without mental health issues', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'administration: Monday to Friday 9h00 to 17h00, crisis intervention line and evaluation: 24/7', 'WebsiteAddress': 'www.centredecriseoi.com/en', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': '', 'FeeStructureSource': 'free', 'MetaDescription': 'WEST ISLAND CRISIS CENTRE : Crisis intervention phone line.Short-term psychosocial intervention within the community.Short-term housing.Evaluation.', 'ApplicationProcess': 'by phone', 'Phone1Number': '514 684-6160'}}",8737.284186167188,18762070,RP-1500.1400-250; RP-1500.1500; RP-1500.3300,west-island-crisis-centre-18762070,1737595,0.0,0.0,west island crisis centre,,QC
1392,,Le Sud-Ouest,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'women 18 to 65 years old, in difficulty (domestic violence, mental health problems, difficulties with parenting, isolation, financial difficulties and others), alone or with children', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'logifem.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': 'https://www.youtube.com/watch?v=YMSP495-eKg&feature=youtu.be', 'EmailAddressMain': 'info@logifem.org', 'FeeStructureSource': 'shelter: $400 per month for a single room, $50 per month per child over six months, transitional apartments : 25% of income', 'MetaDescription': ""LOGIFEM : Shelter and transitional housing for women in difficulty with or without children. Emergency accomodation: 1 or 2 nights shelterWomen's shelter for up to one year and transitional housing for up to three years.Logifamille: six apartments for wom"", 'ApplicationProcess': 'assist to an information session', 'Phone1Number': '514 939-3172'}}",8737.284186167188,18762702,BH-1800.8500 * YV-3000.7500; BH-8600 * YV-3000.7500; BH-8600 * YX-0300.0190; BH-8600 * YK-6500.4900; BH-1800.8500 * YK-6500.4900,logifem-18762702,1737329,0.0,0.0,logifem,,QC
1393,,Montr\xE9al-Est,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'women who are single, living with disabilities or with children living with disabilities, victims of domestic violence or single mothers', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'by appointment', 'WebsiteAddress': 'www.mwali.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@mwali.ca', 'FeeStructureSource': 'none', 'MetaDescription': 'MWALI : Platform for women. Accompaniment, management and targeted research on inequalities experienced by women.Assistance to single mothers and single mothers with children with disabilities.Exchange space.Submission of a research report on the current', 'ApplicationProcess': 'through the website, by email or on Facebook', 'Phone1Number': '514 757-3582'}}",8737.284186167188,68209418,TD-1600.3100-950; TD-6500 * YZ-1750; RP-1400.8000-020.80; FN-1500.1900-800; YH-1400.3000; YH-0300.1700; YH-0300.9000; YH-0300.4000; YH-0300.8500; YH-0300.0500,mwali-68209418,1737997,0.0,0.0,mwali,,QC
1394,,Saint-L\xE9onard,Canada,"{'AllFields': {'CoverageArea': 'Priotiy to Saint-L\\xE9onard. Montr\\xE9al Island, Longueuil and Laval', 'Eligibility': 'people with a family income less than $20 000', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'food bank: Thursday and Friday 18h00 to 20h00, by appointment', 'WebsiteAddress': 'www.mevi.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': 'https://www.youtube.com/watch?v=z44VIOV0ajU&feature=youtu.be', 'EmailAddressMain': 'contact@mevi.ca', 'FeeStructureSource': 'voluntary contributions', 'MetaDescription': 'MISSION \\xC9VANG\\xC9LIQUE VISION INTERNATIONALE : Food bank. On-site recovery of non-perishable food donations.', 'ApplicationProcess': 'by phone', 'Phone1Number': '450 900-0706'}}",8737.284186167188,60666734,BD-1800.2000; TI-1800.2000; YH-1400.3000,mission-evangelique-vision-internationale-60666734,1731702,0.0,0.0,mission \xE9vang\xE9lique vision internationale,,QC
1395,,Rosemont—La Petite-Patrie,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'bereaved individuals, businesses', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '', 'WebsiteAddress': 'atraad.wixsite.com/atraad', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'atraad.org@gmail.com', 'FeeStructureSource': '', 'MetaDescription': ""ASSOCIATION DES TH\\xC9RAPEUTES EN RELATION D'AIDE EN ACCOMPAGNEMENT DU DEUIL : Regroups, trains and supports therapists specialized in grief accompaniment. Services for bereaved individuals: individual, couple and familial accompaniment, support groups, ther"", 'ApplicationProcess': 'leave a voicemail', 'Phone1Number': '1 866 338-4575'}}",8737.284186167188,59987732,PN-8100.1000-100; PN-8100.1000-080; PN-8100.1000-250; RP-1400.8000-100; RR-8500,association-des-therapeutes-en-relation-daide-en-accompagnement-du-deuil-59987732,1735707,0.0,0.0,association des th\xE9rapeutes en relation d'aide en accompagnement du deuil,,QC
1396,,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'women victims of domestic violence and their children', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.lescalepourelle.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'escalem@videotron.ca', 'FeeStructureSource': 'none', 'MetaDescription': ""ESCALE POUR ELLE (MONTR\\xC9AL) (L') : Shelter. Hotline, information and referral.Domestic violence intervention.Advocacy of rights.Assistance with procedures.Intervention for children, assistance with the mother-child relationship.Post sheltering follow-up.P"", 'ApplicationProcess': 'call SOS Violence Conjugale or directly the organization', 'Phone1Number': '514 493-4004'}}",8737.284186167188,18761602,YH-6000.3100; RP-1400.8000-020.80 * YX-0300.0190; RP-1400.8000-020.21; FN-1500.1900-800; RP-1500.1400-200; YH-0300.1350,escale-pour-elle-montreal-l-18761602,1737662,0.0,0.0,escale pour elle (montr\xE9al) (l'),,QC
1397,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'youth 5 to 20 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24/7, text message: 7 days 8h00 to 23h00', 'WebsiteAddress': 'www.teljeunes.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@teljeunes.com', 'FeeStructureSource': '', 'MetaDescription': 'TEL-JEUNES : Listening and intervention by phone, chat, email or text message.', 'ApplicationProcess': '', 'Phone1Number': '1 800 263-2266'}}",8737.284186167188,18766029,FN-2300; RF-8380 * YB-9500.0500; RP-1400.8000-050; RF-8380 * YB-9500.1500,tel-jeunes-18766029,1735633,0.0,0.0,tel-jeunes,,QC
1398,,Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'organizations advocating for people with physical or sensory disabilities', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'Monday to Thursday 8h00 to 17h00', 'WebsiteAddress': '', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@dephy-mtl.org', 'FeeStructureSource': '', 'MetaDescription': 'D\\xC9PHY MONTR\\xC9AL : Grouping of organizations advocating for people with disabilities. Collaboration.Networking.Community action.Representation.', 'ApplicationProcess': '', 'Phone1Number': '514 255-4888'}}",8737.284186167188,18762186,TD-6500 * YZ-1700,dephy-montreal-18762186,1730464,0.0,0.0,d\xE9phy montr\xE9al,,QC
1399,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'parents of children 0 to 20 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.ligneparents.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@teljeunes.com', 'FeeStructureSource': 'free', 'MetaDescription': 'LIGNE PARENTS : Helpline for parents. Support and listening.Workshops on parenting skills.Â\xa0Prevention program on street gangs for parents of youth at risk.', 'ApplicationProcess': '', 'Phone1Number': '1 800 361-5085'}}",8737.284186167188,18766030,PH-6100.6600; PH-6100.6800; FN-2300,ligne-parents-18766030,1733648,0.0,0.0,ligne parents,,QC
1400,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'any person who needs to talk', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.telaide.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@telaide.org', 'FeeStructureSource': 'free', 'MetaDescription': 'TEL-AIDE : Anonymous and confidential helpline for all needs: mental health, addiction, couple crisis, domestic violence, work-related stress, abuse and bullying, loneliness, strained relationships.', 'ApplicationProcess': '', 'Phone1Number': '514 935-1101'}}",8737.284186167188,18759977,RF-8380 * YB-0500; RP-1400.2500,tel-aide-18759977,1738844,0.0,0.0,tel-aide,,QC
1401,,Montr\xE9al,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'women victims of domestic or family violence or in difficulty, with or without children', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'ladauphinelle.org/en', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'administration@ladauphinelle.org', 'FeeStructureSource': 'pension: $5 per day including 3 meals for the whole family', 'MetaDescription': ""MAISON D'ACCUEIL LA DAUPHINELLE : Shelter for women victims of domestic or family violence or women in difficulty, with or without children. Information, listening, referral.Stay duration of 8 weeks.Night reception: only with police escort."", 'ApplicationProcess': 'phone assessment', 'Phone1Number': '514 598-7779'}}",8737.284186167188,18761750,RP-1400.8000-020.80 * YX-0300.0190; BH-1800.8500 * YV-3000.7500; RP-1400.8000-020.80 * YZ-2100; BH-1800.8500 * YK-6500.4900; BH-8600 * YV-3000.7500; BH-8600 * YK-6500.4900,maison-daccueil-la-dauphinelle-18761750,1737669,0.0,0.0,maison d'accueil la dauphinelle,,QC
1402,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'support group: Montr\\xE9al Island and surroundings, phoneline: Canada', 'Eligibility': 'women victims of domestic violence, prevention workshops: youth 12 to 25 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'office: Monday to Friday 9h00 to 15h30, support line: Monday to Friday 9h30 to 15h30, week-end upon request', 'WebsiteAddress': 'www.womenaware.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@womenaware.ca', 'FeeStructureSource': '', 'MetaDescription': 'WOMEN AWARE : Listening and referral line for women living or having experienced domestic violence.Individual and group support sessions.Weekly self-help groups.Conferences.Accompaniment to court.Awareness and prevention workshops in schools.Back to work', 'ApplicationProcess': 'by phone, email or on the website', 'Phone1Number': '514 489-1110'}}",8737.284186167188,18761853,RP-1500.1400-200; PN-8100.0200-180 * YX-0300.0190; RP-1400.8000-020.80 * YX-0300.0190; FN-1900.0500; FN-1500.1900-800,women-aware-18761853,1736581,0.0,0.0,women aware,,QC
1403,,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'lawyers, general public', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'Monday to Friday 8h30 to 16h30, Friday 8h30 to 12h30 during Summer', 'WebsiteAddress': 'www.barreaudemontreal.qc.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'general@barreaudemontreal.qc.ca', 'FeeStructureSource': '', 'MetaDescription': 'BAR OF MONTREAL (THE) : Professional association. Participates actively in the administration of justice and theÂ\xa0protection of the public by providing information and enhancing awareness of rights.', 'ApplicationProcess': '', 'Phone1Number': '514 866-9392'}}",8737.284186167188,18760359,TN-4600,bar-of-montreal-the-18760359,1730430,0.0,0.0,bar of montreal (the),,QC
1404,,Montr\xE9al,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'people with drug, alcohol and gambling problems', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': 'by appointment', 'WebsiteAddress': 'www.addictionoutreach.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'addictionoutreach@hotmail.com', 'FeeStructureSource': 'according to the income', 'MetaDescription': 'PROGRAMME ADDICTION OUTREACH : 3 to 6 months intensive outpatient therapy followed by social reintegration.Prevention and education.Crisis intervention.Psychosocial assessment and follow-up.Individual, group or family therapy.Case management.Workshops: re', 'ApplicationProcess': 'by phone', 'Phone1Number': '1 800 720-5456'}}",8737.284186167188,55578889,PH-6200.7800; RP-1400.8000-070; RP-1400.8000-250; RR-5150.5000-250; RX-8250.0500; RX-8250.1700; RX-8450.1150; RX-8450.8000,programme-addiction-outreach-55578889,1737566,0.0,0.0,programme addiction outreach,,QC
1405,,Lachine,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'women victims of domestic violence with or without children', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'Yes', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.leparados.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'parados@videotron.ca', 'FeeStructureSource': 'none', 'MetaDescription': 'PARADOS INC. (LE) : Housing for women victims of domestic violence. Information and referral.Phone listening.Counselling.Psychosocial and crisis intervention.Assistance with procedures.Accompaniment, post-shelter and external follow-up for women and child', 'ApplicationProcess': 'phone evaluation', 'Phone1Number': '514 637-3529'}}",8737.284186167188,18762075,RP-1500.1400-200; YH-1400.3000; YH-6000.3100; RP-1400.8000-020.80 * YX-0300.0190; FN-1500.1900-800; YH-6000.0700,parados-inc-le-18762075,1737999,0.0,0.0,parados inc. (le),,QC
